ML_USE,GCS_FILE_PATH,LABEL,X_MIN,Y_MIN,X_MAX,Y_MIN,X_MAX,Y_MAX,X_MIN,Y_MAX
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/121_jpg.rf.ee6db2e6af43b124c129c31e92214b42.jpg,DN_tumble_dry,0.46875,0.5828125,,,0.5265625,0.6453125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/121_jpg.rf.ee6db2e6af43b124c129c31e92214b42.jpg,iron_low,0.546875,0.58125,,,0.6091796875,0.642090625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/121_jpg.rf.ee6db2e6af43b124c129c31e92214b42.jpg,DN_dry_clean,0.625,0.575,,,0.688965625,0.642090625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_020943340_jpg.rf.e977ba2856ce51e1f6f6af45d5ac324c.jpg,30C,0.334375,0.4734375,,,0.390478125,0.5172359375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_020943340_jpg.rf.e977ba2856ce51e1f6f6af45d5ac324c.jpg,non_chlorine_bleach,0.390625,0.475,,,0.437646875,0.5184078125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_020943340_jpg.rf.e977ba2856ce51e1f6f6af45d5ac324c.jpg,tumble_dry_low,0.4390625,0.4765625,,,0.4873046875,0.51586875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_020943340_jpg.rf.e977ba2856ce51e1f6f6af45d5ac324c.jpg,iron_low,0.4875,0.471875,,,0.5559578125,0.5137703124999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_020943340_jpg.rf.e977ba2856ce51e1f6f6af45d5ac324c.jpg,DN_dry_clean,0.55625,0.475,,,0.6121578125,0.5111328125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/45_jpg.rf.ebcd441af913a7a196862ad25aedcb09.jpg,ER_16,0.421875,0.69375,,,0.525,0.7830078125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/45_jpg.rf.ebcd441af913a7a196862ad25aedcb09.jpg,ER_18,0.521875,0.70625,,,0.6250984374999999,0.7902828125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/45_jpg.rf.ebcd441af913a7a196862ad25aedcb09.jpg,ER_37,0.621875,0.7140625,,,0.7450203125,0.7939453125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/45_jpg.rf.ebcd441af913a7a196862ad25aedcb09.jpg,ER_27,0.74375,0.7046875,,,0.86875,0.8106453124999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/45_jpg.rf.ebcd441af913a7a196862ad25aedcb09.jpg,ER_43,0.88125,0.7265625,,,0.9717781249999999,0.8094734375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/162_jpg.rf.eb18921499f008cf30e05cef878cbf1a.jpg,DN_bleach,0.4546875,0.5796875,,,0.52109375,0.61953125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/162_jpg.rf.eb18921499f008cf30e05cef878cbf1a.jpg,iron_low,0.51875,0.5734375,,,0.621875,0.6328125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/162_jpg.rf.eb18921499f008cf30e05cef878cbf1a.jpg,DN_dry_clean,0.6265625,0.5875,,,0.68828125,0.63125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/162_jpg.rf.eb18921499f008cf30e05cef878cbf1a.jpg,DN_tumble_dry,0.690625,0.584375,,,0.775,0.6375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/173_jpg.rf.ed46dd54085f0b134ecf9246359c0d45.jpg,ER_15,0.4015625,0.196875,,,0.50546875,0.26640625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/173_jpg.rf.ed46dd54085f0b134ecf9246359c0d45.jpg,ER_18,0.50625,0.2015625,,,0.590625,0.278125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/173_jpg.rf.ed46dd54085f0b134ecf9246359c0d45.jpg,ER_27,0.5921875,0.203125,,,0.67734375,0.2765625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/173_jpg.rf.ed46dd54085f0b134ecf9246359c0d45.jpg,ER_37,0.678125,0.203125,,,0.76875,0.26875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/173_jpg.rf.ed46dd54085f0b134ecf9246359c0d45.jpg,ER_42,0.765625,0.203125,,,0.83359375,0.26328125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/145_jpg.rf.efcbfa5a6d434d6615176bde632823f0.jpg,ER_21,0.396875,0.38125,,,0.49853593749999997,0.437890625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/145_jpg.rf.efcbfa5a6d434d6615176bde632823f0.jpg,ER_25,0.4953125,0.378125,,,0.5810546875,0.439209375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/145_jpg.rf.efcbfa5a6d434d6615176bde632823f0.jpg,ER_37,0.5859375,0.375,,,0.66435625,0.4375984375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.ef1c73e45b20abda85b5336eeeb6d9a2.jpg,iron_high,0.53125,0.3796875,,,0.6375,0.52998125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.ef1c73e45b20abda85b5336eeeb6d9a2.jpg,DN_bleach,0.4359375,0.4890625,,,0.5391609374999999,0.6501953125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.ef1c73e45b20abda85b5336eeeb6d9a2.jpg,40C,0.33125,0.6046875,,,0.44375,0.7641609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.ef1c73e45b20abda85b5336eeeb6d9a2.jpg,dry_clean_any_solvent_except_trichloroethylene,0.6265625,0.290625,,,0.7109375,0.4237796875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.ef1c73e45b20abda85b5336eeeb6d9a2.jpg,tumble_dry_medium,0.6984375,0.2125,,,0.801465625,0.3623046875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/woman-hands-holding-label-with-cleaning_fa95367645_jpeg.rf.ee8642d0adef88c719e01690ad4d4fd7.jpg,DN_wash,0.1921875,0.5265625,,,0.32377968749999997,0.6735359375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/woman-hands-holding-label-with-cleaning_fa95367645_jpeg.rf.ee8642d0adef88c719e01690ad4d4fd7.jpg,DN_wash,0.253125,0.6703125,,,0.367334375,0.79243125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/woman-hands-holding-label-with-cleaning_fa95367645_jpeg.rf.ee8642d0adef88c719e01690ad4d4fd7.jpg,DN_bleach,0.309375,0.45625,,,0.432715625,0.597265625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/woman-hands-holding-label-with-cleaning_fa95367645_jpeg.rf.ee8642d0adef88c719e01690ad4d4fd7.jpg,DN_bleach,0.365625,0.6046875,,,0.47060625,0.7250984375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/woman-hands-holding-label-with-cleaning_fa95367645_jpeg.rf.ee8642d0adef88c719e01690ad4d4fd7.jpg,DN_tumble_dry,0.409375,0.375,,,0.53461875,0.518896875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/woman-hands-holding-label-with-cleaning_fa95367645_jpeg.rf.ee8642d0adef88c719e01690ad4d4fd7.jpg,DN_tumble_dry,0.465625,0.5265625,,,0.5733406249999999,0.649903125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/woman-hands-holding-label-with-cleaning_fa95367645_jpeg.rf.ee8642d0adef88c719e01690ad4d4fd7.jpg,DN_iron,0.521875,0.3,,,0.6498046875,0.45,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/woman-hands-holding-label-with-cleaning_fa95367645_jpeg.rf.ee8642d0adef88c719e01690ad4d4fd7.jpg,DN_iron,0.5640625,0.4484375,,,0.6812984375,0.587646875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/woman-hands-holding-label-with-cleaning_fa95367645_jpeg.rf.ee8642d0adef88c719e01690ad4d4fd7.jpg,DN_dry_clean,0.6234375,0.2140625,,,0.7450203125,0.35961875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/woman-hands-holding-label-with-cleaning_fa95367645_jpeg.rf.ee8642d0adef88c719e01690ad4d4fd7.jpg,DN_dry_clean,0.675,0.384375,,,0.7767578125,0.49555625000000003,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_020943340_jpg.rf.ee86dc38724f629d82a49c9603b13518.jpg,30C,0.3359375,0.475,,,0.38984375,0.51640625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_020943340_jpg.rf.ee86dc38724f629d82a49c9603b13518.jpg,non_chlorine_bleach,0.3921875,0.478125,,,0.43515625,0.51640625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_020943340_jpg.rf.ee86dc38724f629d82a49c9603b13518.jpg,tumble_dry_low,0.440625,0.478125,,,0.4859375,0.51484375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_020943340_jpg.rf.ee86dc38724f629d82a49c9603b13518.jpg,iron_low,0.4890625,0.475,,,0.55390625,0.51171875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_020943340_jpg.rf.ee86dc38724f629d82a49c9603b13518.jpg,DN_dry_clean,0.5578125,0.4765625,,,0.61171875,0.5109375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/142_jpg.rf.f19296687752cecb69382aa01c816005.jpg,non_chlorine_bleach,0.4875,0.5828125,,,0.55078125,0.634375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/142_jpg.rf.f19296687752cecb69382aa01c816005.jpg,tumble_dry_low,0.5796875,0.584375,,,0.65859375,0.6359375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/142_jpg.rf.f19296687752cecb69382aa01c816005.jpg,iron_medium,0.678125,0.58125,,,0.76328125,0.62890625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/58_jpg.rf.f071b24625849aa6b4fa7f9ebddac219.jpg,ER_2,0.13125,0.3765625,,,0.265625,0.471875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/58_jpg.rf.f071b24625849aa6b4fa7f9ebddac219.jpg,ER_18,0.26875,0.3703125,,,0.3890625,0.47265625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/58_jpg.rf.f071b24625849aa6b4fa7f9ebddac219.jpg,ER_27,0.39375,0.3734375,,,0.5078125,0.47265625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/58_jpg.rf.f071b24625849aa6b4fa7f9ebddac219.jpg,ER_42,0.5234375,0.36875,,,0.63359375,0.47109375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/58_jpg.rf.f071b24625849aa6b4fa7f9ebddac219.jpg,ER_37,0.6484375,0.371875,,,0.7765625,0.4625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-949218828-612x612_jpeg.rf.f2f2762fc0dad07dfe421954566cf387.jpg,30C,0.315625,0.2328125,,,0.346875,0.2703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-949218828-612x612_jpeg.rf.f2f2762fc0dad07dfe421954566cf387.jpg,DN_bleach,0.346875,0.2109375,,,0.37734375,0.25859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-949218828-612x612_jpeg.rf.f2f2762fc0dad07dfe421954566cf387.jpg,DN_tumble_dry,0.3765625,0.19375,,,0.40859375,0.234375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-949218828-612x612_jpeg.rf.f2f2762fc0dad07dfe421954566cf387.jpg,iron_low,0.409375,0.1859375,,,0.4421875,0.221875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-949218828-612x612_jpeg.rf.f2f2762fc0dad07dfe421954566cf387.jpg,DN_dry_clean,0.44375,0.1765625,,,0.465625,0.20625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/65_jpg.rf.f429555c82e2e91558cea00458331f72.jpg,ER_10,0.153125,0.071875,,,0.32666093749999997,0.156153125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/65_jpg.rf.f429555c82e2e91558cea00458331f72.jpg,ER_18,0.3203125,0.06875,,,0.4578125,0.1625484375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/65_jpg.rf.f429555c82e2e91558cea00458331f72.jpg,ER_27,0.475,0.071875,,,0.60625,0.1577640625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/65_jpg.rf.f429555c82e2e91558cea00458331f72.jpg,ER_37,0.609375,0.0734375,,,0.759521875,0.16079062500000002,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/65_jpg.rf.f429555c82e2e91558cea00458331f72.jpg,ER_52,0.7625,0.0796875,,,0.8919921875,0.16123125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-949218828-612x612_jpeg.rf.f6eccb5ec2f1d590de2d1c559acfa12e.jpg,30C,0.3140625,0.23125,,,0.3486328125,0.271875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-949218828-612x612_jpeg.rf.f6eccb5ec2f1d590de2d1c559acfa12e.jpg,DN_bleach,0.34375,0.209375,,,0.37934531250000003,0.25922812500000003,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-949218828-612x612_jpeg.rf.f6eccb5ec2f1d590de2d1c559acfa12e.jpg,DN_tumble_dry,0.375,0.1921875,,,0.409228125,0.234375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-949218828-612x612_jpeg.rf.f6eccb5ec2f1d590de2d1c559acfa12e.jpg,iron_low,0.409375,0.1859375,,,0.441015625,0.2220703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-949218828-612x612_jpeg.rf.f6eccb5ec2f1d590de2d1c559acfa12e.jpg,DN_dry_clean,0.4421875,0.1765625,,,0.4658203125,0.2078125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,30C,0.0515625,0.0,,,0.20625,0.1640625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,30C,0.0421875,0.1984375,,,0.2234375,0.41865312499999996,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,30C,0.0359375,0.459375,,,0.21694375,0.684521875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,hand_wash,0.04375,0.7734375,,,0.21254843750000002,0.98569375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,40C,0.315625,0.46875,,,0.47685625,0.6830078125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,40C,0.296875,0.2015625,,,0.46591875,0.417090625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,40C,0.3015625,0.0,,,0.4546875,0.1515625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,60C,0.5359375,0.0,,,0.69375,0.1578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,60C,0.553125,0.20625,,,0.72475625,0.4201171875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,60C,0.5671875,0.4671875,,,0.7294921875,0.6796390625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,95C,0.790625,0.465625,,,0.968653125,0.6767578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,95C,0.796875,0.2109375,,,0.962890625,0.4171875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img57_jpg.rf.f74eab69c0992ed635aa3cc64d2ca584.jpg,95C,0.7953125,0.0,,,0.9609375,0.159375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/qwefdsaf_png.rf.f1ce4698d4dec1316ab7e75d3ea02db2.jpg,30C,0.01875,0.428125,,,0.1640625,0.572265625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/qwefdsaf_png.rf.f1ce4698d4dec1316ab7e75d3ea02db2.jpg,DN_bleach,0.2078125,0.4390625,,,0.3796875,0.57060625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/qwefdsaf_png.rf.f1ce4698d4dec1316ab7e75d3ea02db2.jpg,tumble_dry_no_heat,0.390625,0.43125,,,0.5375,0.578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/qwefdsaf_png.rf.f1ce4698d4dec1316ab7e75d3ea02db2.jpg,DN_iron,0.5890625,0.434375,,,0.7703125,0.5751953125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/qwefdsaf_png.rf.f1ce4698d4dec1316ab7e75d3ea02db2.jpg,DN_dry_clean,0.7953125,0.4234375,,,0.9830078125,0.5715828125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1013437672-612x612_jpeg.rf.f30b6be1d27e467636b7983ee984fb61.jpg,DN_wash,0.4484375,0.4578125,,,0.484375,0.5046875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1013437672-612x612_jpeg.rf.f30b6be1d27e467636b7983ee984fb61.jpg,DN_bleach,0.48125,0.484375,,,0.51171875,0.5296875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1013437672-612x612_jpeg.rf.f30b6be1d27e467636b7983ee984fb61.jpg,DN_dry_clean,0.5171875,0.4921875,,,0.546875,0.5390625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1013437672-612x612_jpeg.rf.f30b6be1d27e467636b7983ee984fb61.jpg,iron_low,0.5484375,0.5125,,,0.584375,0.56328125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1013437672-612x612_jpeg.rf.f30b6be1d27e467636b7983ee984fb61.jpg,dry_clean_any_solvent_except_trichloroethylene,0.5859375,0.5421875,,,0.61171875,0.578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1430946253-612x612_jpeg.rf.f5aa16f9de7cbb7e6b47960c9d51d6d3.jpg,30C,0.2109375,0.5625,,,0.268896875,0.60029375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1430946253-612x612_jpeg.rf.f5aa16f9de7cbb7e6b47960c9d51d6d3.jpg,DN_bleach,0.2953125,0.5796875,,,0.373340625,0.6360359375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1430946253-612x612_jpeg.rf.f5aa16f9de7cbb7e6b47960c9d51d6d3.jpg,DN_tumble_dry,0.4078125,0.6015625,,,0.49091874999999996,0.6672859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1430946253-612x612_jpeg.rf.f5aa16f9de7cbb7e6b47960c9d51d6d3.jpg,DN_iron,0.521875,0.6296875,,,0.6107421875,0.6953125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1430946253-612x612_jpeg.rf.f5aa16f9de7cbb7e6b47960c9d51d6d3.jpg,DN_dry_clean,0.6390625,0.6625,,,0.7249515625,0.72006875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1319659661-612x612_jpeg.rf.f72772067b605e30542ba54d3b715134.jpg,30C,0.3796875,0.325,,,0.4640625,0.4158203125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1319659661-612x612_jpeg.rf.f72772067b605e30542ba54d3b715134.jpg,iron_medium,0.4734375,0.3265625,,,0.5641609375,0.411084375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1319659661-612x612_jpeg.rf.f72772067b605e30542ba54d3b715134.jpg,DN_bleach,0.5734375,0.3203125,,,0.657959375,0.417334375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1319659661-612x612_jpeg.rf.f72772067b605e30542ba54d3b715134.jpg,DN_wring,0.5203125,0.4375,,,0.6110359375,0.5215828124999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1319659661-612x612_jpeg.rf.f72772067b605e30542ba54d3b715134.jpg,tumble_dry_normal,0.4375,0.4328125,,,0.506153125,0.53154375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.f7ceea45ffb98b70181b8394063c1ce0.jpg,30C,0.2546875,0.3734375,,,0.310790625,0.4137203125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.f7ceea45ffb98b70181b8394063c1ce0.jpg,30C,0.284375,0.503125,,,0.3418953125,0.54716875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.f7ceea45ffb98b70181b8394063c1ce0.jpg,DN_bleach,0.3234375,0.3875,,,0.3736328125,0.41875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.f7ceea45ffb98b70181b8394063c1ce0.jpg,DN_bleach,0.3484375,0.5078125,,,0.3966796875,0.54560625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.f7ceea45ffb98b70181b8394063c1ce0.jpg,line_dry,0.3828125,0.3890625,,,0.4236328125,0.4232421875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.f7ceea45ffb98b70181b8394063c1ce0.jpg,dry_flat,0.40625,0.5078125,,,0.447265625,0.55,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.f7ceea45ffb98b70181b8394063c1ce0.jpg,iron_medium,0.4390625,0.390625,,,0.482715625,0.4312984375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.f7ceea45ffb98b70181b8394063c1ce0.jpg,iron_medium,0.45625,0.5171875,,,0.5106453125,0.5578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.f7ceea45ffb98b70181b8394063c1ce0.jpg,dry_clean_any_solvent_except_trichloroethylene,0.4953125,0.390625,,,0.5453609375,0.4357421875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.f7ceea45ffb98b70181b8394063c1ce0.jpg,dry_clean_any_solvent_except_trichloroethylene,0.515625,0.528125,,,0.56123125,0.565234375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/clb-1_png.rf.fd51c80b557db5b5db6d9641dfa093fe.jpg,30C,0.1984375,0.6421875,,,0.32006875,0.8140625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/clb-1_png.rf.fd51c80b557db5b5db6d9641dfa093fe.jpg,DN_bleach,0.3109375,0.5875,,,0.4153328125,0.72529375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/clb-1_png.rf.fd51c80b557db5b5db6d9641dfa093fe.jpg,iron_low,0.4078125,0.5,,,0.5184578125,0.6439453125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/clb-1_png.rf.fd51c80b557db5b5db6d9641dfa093fe.jpg,dry_clean_any_solvent_except_trichloroethylene,0.5046875,0.4125,,,0.5891609375,0.5388671875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/clb-1_png.rf.fd51c80b557db5b5db6d9641dfa093fe.jpg,dry_flat,0.5796875,0.334375,,,0.690771875,0.4875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/clb-1_png.rf.fd51c80b557db5b5db6d9641dfa093fe.jpg,DN_tumble_dry,0.6671875,0.2609375,,,0.7875,0.4171875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_034219597_jpg.rf.fd8e1108af4844a96c273a282f8a8630.jpg,dry_clean_any_solvent_except_trichloroethylene,0.4109375,0.5140625,,,0.44375,0.5578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_034219597_jpg.rf.fd8e1108af4844a96c273a282f8a8630.jpg,dry_clean_any_solvent_except_trichloroethylene,0.446875,0.4890625,,,0.479540625,0.5387703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_034219597_jpg.rf.fd8e1108af4844a96c273a282f8a8630.jpg,DN_iron,0.4609375,0.5375,,,0.501465625,0.5949703125,,
